"No.","Time","Source","Destination","Protocol","Length","Info"
"93","162.168305841","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"94","164.170522635","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"95","166.172749532","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"96","168.175106381","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"97","170.177456010","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"98","172.179802401","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"99","174.182154424","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"100","176.174356912","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"101","178.176581839","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"102","180.178790467","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"103","182.181001860","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"104","184.182904806","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
