"No.","Time","Source","Destination","Protocol","Length","Info"
"21","10.856370040","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=8/2048, ttl=64 (reply in 22)"
"22","10.856625240","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=8/2048, ttl=63 (request in 21)"
"23","11.880371156","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=9/2304, ttl=64 (reply in 24)"
"24","11.880649055","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=9/2304, ttl=63 (request in 23)"
"25","12.007500269","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"26","12.904376541","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=10/2560, ttl=64 (reply in 27)"
"27","12.904631671","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=10/2560, ttl=63 (request in 26)"
"28","13.928371735","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=11/2816, ttl=64 (reply in 29)"
"29","13.928685254","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=11/2816, ttl=63 (request in 28)"
"30","14.008943699","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"31","14.024333263","Kye_25:40:66","3Com_a1:35:69","ARP","42","Who has 172.16.60.254? Tell 172.16.60.1"
"32","14.024445219","3Com_a1:35:69","Kye_25:40:66","ARP","60","172.16.60.254 is at 00:01:02:a1:35:69"
"33","14.952368544","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=12/3072, ttl=64 (reply in 34)"
"34","14.952629472","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=12/3072, ttl=63 (request in 33)"
"35","15.976375836","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=13/3328, ttl=64 (reply in 36)"
"36","15.976664561","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=13/3328, ttl=63 (request in 35)"
"37","16.011405097","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"38","17.000368958","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=14/3584, ttl=64 (reply in 39)"
"39","17.000642527","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=14/3584, ttl=63 (request in 38)"
"40","18.013557125","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"41","18.024372004","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=15/3840, ttl=64 (reply in 42)"
"42","18.024617567","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=15/3840, ttl=63 (request in 41)"
"43","19.048370448","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=16/4096, ttl=64 (reply in 44)"
"44","19.048650373","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=16/4096, ttl=63 (request in 43)"
"45","20.015686412","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"46","20.072368271","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=17/4352, ttl=64 (reply in 47)"
"47","20.072614113","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=17/4352, ttl=63 (request in 46)"
"48","20.199359105","3Com_a1:35:69","Kye_25:40:66","ARP","60","Who has 172.16.60.1? Tell 172.16.60.254"
"49","20.199370349","Kye_25:40:66","3Com_a1:35:69","ARP","42","172.16.60.1 is at 00:c0:df:25:40:66"
"50","21.096354717","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=18/4608, ttl=64 (reply in 51)"
"51","21.096622908","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=18/4608, ttl=63 (request in 50)"
"52","22.017826413","Routerbo_1c:8b:e3","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8b:e3  Cost = 0  Port = 0x0001"
"53","22.120367221","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=19/4864, ttl=64 (reply in 54)"
"54","22.120602797","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=19/4864, ttl=63 (request in 53)"
"55","23.144355847","172.16.60.1","172.16.61.1","ICMP","98","Echo (ping) request  id=0x0c3e, seq=20/5120, ttl=64 (reply in 56)"
"56","23.144599524","172.16.61.1","172.16.60.1","ICMP","98","Echo (ping) reply    id=0x0c3e, seq=20/5120, ttl=63 (request in 55)"
