"No.","Time","Source","Destination","Protocol","Length","Info"
"39","70.073423864","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"40","72.075255801","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"41","74.077514608","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"42","76.079754627","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"43","78.082007986","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"44","80.084276920","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"45","82.086522876","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"46","84.088773581","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"47","86.091021074","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"48","88.093270173","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"49","90.095021234","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"50","92.097271590","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"51","94.099529139","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"52","96.101775934","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"53","98.104033274","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"54","100.105608404","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"55","102.107861414","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"56","104.110120640","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"57","106.112372393","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"58","106.285276573","0.0.0.0","255.255.255.255","MNDP","159","5678  >  5678 Len=117"
"59","106.285313310","Routerbo_1c:8e:19","CDP/VTP/DTP/PAgP/UDLD","CDP","93","Device ID: MikroTik  Port ID: bridgeY1  "
"60","106.285355843","Routerbo_1c:8e:19","LLDP_Multicast","LLDP","110","TTL = 120 System Name = MikroTik System Description = MikroTik RouterOS 6.43.16 (long-term) CRS326-24G-2S+ "
"61","108.114627079","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"62","110.116893429","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"63","112.119144763","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"64","114.121404338","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"65","116.123654903","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"66","117.180586165","Kye_13:20:0c","Broadcast","ARP","42","Who has 172.16.51.1? Tell 172.16.51.253"
"67","117.180722565","Netronix_50:31:2c","Kye_13:20:0c","ARP","60","172.16.51.1 is at 00:08:54:50:31:2c"
"68","117.180740235","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=1/256, ttl=63 (reply in 69)"
"69","117.180856661","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=1/256, ttl=64 (request in 68)"
"70","118.125810625","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"71","118.198750906","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=2/512, ttl=63 (reply in 72)"
"72","118.198862302","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=2/512, ttl=64 (request in 71)"
"73","119.222806409","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=3/768, ttl=63 (reply in 74)"
"74","119.222948536","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=3/768, ttl=64 (request in 73)"
"75","120.128059165","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"76","120.246795074","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=4/1024, ttl=63 (reply in 77)"
"77","120.246906820","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=4/1024, ttl=64 (request in 76)"
"78","121.270810209","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=5/1280, ttl=63 (reply in 79)"
"79","121.270924539","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=5/1280, ttl=64 (request in 78)"
"80","122.130312803","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"81","122.294810537","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=6/1536, ttl=63 (reply in 82)"
"82","122.294922633","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=6/1536, ttl=64 (request in 81)"
"83","122.421041324","Netronix_50:31:2c","Kye_13:20:0c","ARP","60","Who has 172.16.51.253? Tell 172.16.51.1"
"84","122.421050473","Kye_13:20:0c","Netronix_50:31:2c","ARP","42","172.16.51.253 is at 00:c0:df:13:20:0c"
"85","123.318817990","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=7/1792, ttl=63 (reply in 86)"
"86","123.318932529","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=7/1792, ttl=64 (request in 85)"
"87","124.132576010","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"88","124.342834591","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=8/2048, ttl=63 (reply in 89)"
"89","124.342972109","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=8/2048, ttl=64 (request in 88)"
"90","125.366844767","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=9/2304, ttl=63 (reply in 91)"
"91","125.366959377","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=9/2304, ttl=64 (request in 90)"
"92","126.134779084","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"93","126.390837832","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=10/2560, ttl=63 (reply in 94)"
"94","126.390949020","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=10/2560, ttl=64 (request in 93)"
"95","127.414867983","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=11/2816, ttl=63 (reply in 96)"
"96","127.414981336","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=11/2816, ttl=64 (request in 95)"
"97","128.137026925","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"98","128.438860280","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=12/3072, ttl=63 (reply in 99)"
"99","128.438971537","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=12/3072, ttl=64 (request in 98)"
"100","129.462894272","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=13/3328, ttl=63 (reply in 101)"
"101","129.463034304","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=13/3328, ttl=64 (request in 100)"
"102","130.139272951","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"103","130.486883007","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=14/3584, ttl=63 (reply in 104)"
"104","130.487000829","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=14/3584, ttl=64 (request in 103)"
"105","131.510904847","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=15/3840, ttl=63 (reply in 106)"
"106","131.511018967","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=15/3840, ttl=64 (request in 105)"
"107","132.141517022","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"108","132.534904756","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=16/4096, ttl=63 (reply in 109)"
"109","132.535019366","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=16/4096, ttl=64 (request in 108)"
"110","133.558919193","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=17/4352, ttl=63 (reply in 111)"
"111","133.559060621","172.16.51.1","172.16.50.1","ICMP","98","Echo (ping) reply    id=0x1234, seq=17/4352, ttl=64 (request in 110)"
"112","134.143773314","Routerbo_1c:8e:1b","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8002"
"113","134.582939566","172.16.50.1","172.16.51.1","ICMP","98","Echo (ping) request  id=0x1234, seq=18/4608, ttl=63 (reply in 114)"
