"No.","Time","Source","Destination","Protocol","Length","Info"
"40","3.690512465","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"41","3.690514211","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"42","3.690516027","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"43","3.865248101","d4:77:98:37:79:07","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x8007"
"44","3.937376060","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"45","3.937385069","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"46","3.937386885","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"47","3.937388911","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"48","3.937390587","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"49","4.246944169","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=20/5120, ttl=64 (reply in 50)"
"50","4.263867677","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=20/5120, ttl=112 (request in 49)"
"51","4.481342277","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"52","4.961332926","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"53","4.961346824","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"54","4.961348989","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"55","4.961350735","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"56","4.961352691","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"57","5.005341479","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"58","5.248938561","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=21/5376, ttl=64 (reply in 59)"
"59","5.265899575","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=21/5376, ttl=112 (request in 58)"
"60","5.505299706","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"61","5.866629822","d4:77:98:37:79:07","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x8007"
"62","5.866882301","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"63","5.866892289","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"64","5.866894105","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"65","5.866895991","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"66","5.866897667","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"67","6.026528556","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"68","6.249970189","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=22/5632, ttl=64 (reply in 69)"
"69","6.266897678","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=22/5632, ttl=112 (request in 68)"
"70","6.890544939","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"71","6.890559606","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"72","6.890561631","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"73","6.890563447","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"74","6.890565543","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"75","6.920008317","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"76","6.920022076","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"77","6.920023892","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"78","6.920025917","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"79","6.920027664","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"80","7.050540755","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"81","7.251967951","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=23/5888, ttl=64 (reply in 82)"
"82","7.268913110","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=23/5888, ttl=112 (request in 81)"
"83","7.865422460","d4:77:98:37:79:07","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x8007"
"84","7.914564828","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"85","7.914579565","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"86","7.914581590","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"87","7.914583476","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"88","7.914585292","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"89","7.937205681","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"90","7.937215598","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"91","7.937217344","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"92","7.937218811","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"93","7.937220278","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"94","8.252985976","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=24/6144, ttl=64 (reply in 95)"
"95","8.269924500","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=24/6144, ttl=112 (request in 94)"
"96","8.477123728","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"97","8.961152035","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"98","8.961166073","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"99","8.961167819","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"100","8.961169565","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"101","8.961171171","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"102","9.162345123","10.227.20.158","255.255.255.255","DNS","132","Standard query 0xc3a9 A pnp-connect-production-1950043792.us-east-1.elb.amazonaws.com OPT"
"103","9.253999259","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=25/6400, ttl=64 (reply in 104)"
"104","9.270942394","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=25/6400, ttl=112 (request in 103)"
"105","9.505130427","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"106","9.804582829","fe80::ae1f:6bff:fe2f:283d","ff02::1:2","DHCPv6","98","Information-request XID: 0xbb122c CID: 000100012eb20e08ac1f6b2f283d "
"107","9.865294471","d4:77:98:37:79:07","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x8007"
"108","10.010548509","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"109","10.069552233","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"110","10.069566830","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"111","10.069568925","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"112","10.069570881","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"113","10.069572766","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"114","10.255012342","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=26/6656, ttl=64 (reply in 115)"
"115","10.271955966","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=26/6656, ttl=112 (request in 114)"
"116","10.529092927","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.113"
"117","10.638637328","d4:77:98:37:79:07","d4:77:98:37:79:07","LOOP","60","Reply"
"118","10.922226916","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"119","10.922240186","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"120","10.922242281","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"121","10.922252199","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"122","10.922254923","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"123","11.018600145","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"124","11.082607916","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"125","11.082622443","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"126","11.082624678","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"127","11.082626494","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"128","11.082628310","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"129","11.256023338","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=27/6912, ttl=64 (reply in 130)"
"130","11.272979324","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=27/6912, ttl=112 (request in 129)"
"131","11.864890289","d4:77:98:37:79:07","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/4c:00:82:2e:9a:00  Cost = 8  Port = 0x8007"
"132","11.937023421","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
"133","11.937033828","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"134","11.937035643","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"135","11.937037739","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"136","11.937039555","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"137","12.042603726","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.1? Tell 192.168.109.123"
"138","12.106618132","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.126? Tell 192.168.109.123"
"139","12.106625605","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.125? Tell 192.168.109.123"
"140","12.106627561","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.124? Tell 192.168.109.123"
"141","12.106629516","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.122? Tell 192.168.109.123"
"142","12.106631262","f0:2f:74:2e:20:7c","Broadcast","ARP","60","Who has 192.168.109.121? Tell 192.168.109.123"
"143","12.257053059","10.227.20.32","142.250.200.142","ICMP","98","Echo (ping) request  id=0x0be0, seq=28/7168, ttl=64 (reply in 144)"
"144","12.273984810","142.250.200.142","10.227.20.32","ICMP","98","Echo (ping) reply    id=0x0be0, seq=28/7168, ttl=112 (request in 143)"
"145","12.960987269","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.116? Tell 192.168.109.113"
"146","12.961000050","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.115? Tell 192.168.109.113"
"147","12.961001936","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.114? Tell 192.168.109.113"
"148","12.961004101","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.112? Tell 192.168.109.113"
"149","12.961005917","AsustekC_b3:e9:e8","Broadcast","ARP","60","Who has 192.168.109.111? Tell 192.168.109.113"
